asas_sn_id,jd,mag,mag_err,phot_filter,camera
609885843909,2458467.5887736,11.6825826949588,0.0009483929213347874,g,bk
609885843909,2458479.5981345,11.672377489572272,0.0013155742935729985,g,bk
609885843909,2458767.5200352,11.6954908975948,0.001286036949165117,g,bn
609885843909,2458604.2724888,11.673906562820004,0.0006201754093506247,g,bn
609885843909,2459186.3689047,11.636989840033769,0.0015744417109096113,g,bn
609885843909,2458547.6688537,11.694529950588155,0.0009551354723219565,g,bG
609885843909,2458198.3052564,11.655633116704928,0.0008389634564087663,g,bo
609885843909,2458153.5817159,11.660521492940067,0.0009822365408004741,g,bk
609885843909,2459100.5601519,11.912384279354063,0.003218568305889623,g,bo
609885843909,2458752.883852,11.692192618069225,0.0009531532310416887,g,bG
609885843909,2459212.4034446,11.653701142216942,0.0011075252803423952,g,bn
609885843909,2458134.6488655,11.670914193972138,0.0008058079919188869,g,bk
609885843909,2458559.3484612,11.706413323769926,0.0011466157775337276,g,bn
609885843909,2459151.7142028,11.602411446765386,0.0020783068071841227,g,bG
609885843909,2458067.8124198,11.65875767218666,0.0010301185413699448,g,bk
609885843909,2459231.782786,11.715022783883915,0.0011336394614700055,g,bk
609885843909,2458588.5110273,11.703822656773395,0.001243517384551456,g,bk
609885843909,2458698.6745256,11.833449667664869,0.002149764232657019,g,bo
609885843909,2458199.2697881,11.692281924056083,0.0005791494821504993,g,bn
609885843909,2458769.5896132,11.692919675737727,0.001462300954952809,g,bn
609885843909,2459278.6746866,11.63711309564857,0.0015291921006230448,g,bk
609885843909,2458553.6120978,11.7056618144887,0.000924227745797305,g,bk
609885843909,2459237.7993163,11.629201269455331,0.002091958417354842,g,bG
609885843909,2458842.615312,11.680048436298273,0.0010481133235081949,g,bG
609885843909,2459318.5617312,11.605885428953037,0.0015719174381383873,g,bk
609885843909,2458903.5354414,11.724153438841793,0.001238331274778002,g,bk
609885843909,2458392.8636457,11.7071905229796,0.0011630574396978583,g,bk
